Name,LatencyNS,Read_Uncached_GBs,Write_GBs,Price
Samsung M378A5143DB0-CPB 4GB,36.25,13.9,10.3,$34.00*
Samsung M378A5143EB1-CPB 4GB,33,14.8,11.3,NA
Samsung M378A5143TB2-CTD 4GB,76,10.3,6.9,NA
Samsung M378A5244BB0-CRC 4GB,28,16,11.3,NA
Samsung M378A5244CB0-CRC 4GB,32,14.6,8.4,$21.99*
Samsung M378A5244CB0-CTD 4GB,31,16.2,11,$21.37*
Samsung M386A2G40DB0-CPB 16GB,36,8.9,7.8,NA
Samsung M386A4G40DM0-CPB 32GB,49,9.4,7.7,$161.75*
Samsung M386A4G40DM1-CRC 32GB,35,10.3,6,NA
Samsung M386A4K40BB0-CRC 32GB,30,11.8,5.9,NA
Samsung M386A8K40BM1-CRC 64GB,34,10.4,7.5,$329.99*
Samsung M386A8K40BMB-CPB 64GB,35,9.1,8.3,NA
Samsung M386A8K40CM2-CRC 64GB,41,8.2,5.4,NA
Samsung M391A1G43DB0-CPB 8GB,31,11.7,6.8,$99.99*
Samsung M391A1G43EB1-CPB 8GB,25,12.4,10.6,NA
Samsung M391A1G43EB1-CRC 8GB,77,13.6,6.9,NA
Samsung M391A1K43BB1-CRC 8GB,26,12,5.5,NA
Samsung M391A1K43BB2-CTD 8GB,64,17.5,9.3,NA
Samsung M391A2K43BB1-CPB 16GB,26,15.7,9.5,$119.99*
Samsung M391A2K43BB1-CRC 16GB,24,17,12.9,NA
Samsung M391A2K43BB1-CTD 16GB,24,16.8,14.9,NA
Samsung M392A4K40BM0-CRC 32GB,32,10.8,9.9,NA
Samsung M393A1G40DB0-B`B 8GB,33,10.4,5.5,NA
Samsung M393A1G40DB0-CPB 8GB,45.81818182,11.2,9,$114.33*
Samsung M393A1G40DB1-CRC 8GB,33,10.7,7.4,$62.99*
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Samsung M393A1G40EB1-CPB 8GB,43.66666667,10.8,9,NA
Samsung M393A1G40EB1-CRC 8GB,34,10.5,7,NA
Samsung M393A1G43DB0-CPB 8GB,52.42857143,9.2,8.1,$60.27*
Samsung M393A1G43DB1-CRC 8GB,32,10.8,8.5,NA
Samsung M393A1G43EB1-CRC 8GB,34,11.1,7.2,$121.83*
Samsung M393A1K43BB0-CRC 8GB,33,11.1,8.9,$83.06*
Samsung M393A1K43BB1-CTD 8GB,61,8.2,6.4,NA
Samsung M393A2G40DB0-CPB 16GB,57.64705882,9.7,8,$59.75*
Samsung M393A2G40DB1-CRC 16GB,35,10.8,7.3,$169.99*
Samsung M393A2G40DBD-CP1???? 16GB,34,9.6,5.8,NA
Samsung M393A2G40EB1-CPB 16GB,37,9.6,8.1,NA
Samsung M393A2G40EB1-CRC 16GB,48.8,9.9,7.6,$175.01*
Samsung M393A2G40EB2-CTD 16GB,44,8.5,5.6,$107.99*
Samsung M393A2K40BB0-CPB 16GB,54,5.3,4.2,$59.98*
Samsung M393A2K40BB1-CRC 16GB,34,10.3,7.7,$137.99*
Samsung M393A2K40CB1-CRC 16GB,40,8.1,6,NA
Samsung M393A2K43BB1-CPB 16GB,32,11.8,13.3,NA
Samsung M393A2K43BB1-CRC 16GB,38,9.5,7.4,$215.92*
Samsung M393A2K43BB1-CRCA1 16GB,56,7.5,4.4,NA
Samsung M393A2K43CB1-CRC 16GB,33,11,8,NA
Samsung M393A4K40BB0-CPB 32GB,57.33333333,9,7.1,$203.52*
Samsung M393A4K40BB1-CRC 32GB,47.33333333,10.5,7.9,$367.95*
Samsung M393A4K40BB2-CTD 32GB,44,10.8,8.3,$189.18*
Samsung M393A4K40CB1-CRC 32GB,35,9.7,7.8,$242.50*
Samsung M393A4K40CB2-CTD 32GB,43,8.5,7.6,NA
Samsung M393A8K40B21-CTC 64GB,39,8.9,6.8,NA
Samsung M393A5143DB0-CPB 4GB,52.66666667,9.5,8.2,$44.40*
Samsung M393A5143DB0-CRC 4GB,36,9.4,7.1,NA
Samsung M471A1A43CB1-CRC 8GB,27,11.2,5.4,NA
Samsung M471A1A43DB0-CPB 8GB,27,12.3,6.4,NA
Samsung M471A1G43DB0-0-B 8GB,32,13.8,6.9,NA
Samsung M471A1G43DB0-CPB 8GB,38.71794872,14,10.4,$45.00*
Samsung M471A1G43EB1-CPB 8GB,28,13.8,10,NA
Samsung M471A1G43EB1-CRC 8GB,25,14.8,9.3,$37.66*
Samsung M471A1K1KBB0-CPB 8GB,26,11.7,5.5,NA
Samsung M471A1K1KBB1-CRC 8GB,26,12.6,6.2,NA
Samsung M471A1K1KCB1-CRC 8GB,23,14.3,7,NA
Samsung M471A1K43BB0-CPB 8GB,37.5,13.2,9.1,$29.00*
Samsung M471A1K43BB1-CRC 8GB,35.64285714,14.7,10,$38.00*
Samsung M471A1K43BB1-CTD 8GB,26,16,13.1,NA
Samsung M471A1K43CB1-CRC 8GB,39.84090909,13.8,9.6,$40.49*
Samsung M471A1K43CB1-CRCR 8GB,23,14.7,6.9,NA
Samsung M471A1K43CB1-CTD 8GB,34.96,16,11.6,$35.51*
Samsung M471A1K43CBCBCRC 8GB,38,9.3,6.1,NA
Samsung M471A1K43DB1-CTD 8GB,33.90721649,16.4,12.1,$45.00*
Samsung M471A2K43BB1-CPB 16GB,38.5,13.4,8.5,$164.99*
Samsung M471A2K43BB1-CRC 16GB,39.31578947,13.5,9.1,NA
Samsung M471A2K43BB1-CTD 16GB,23,17,14.7,NA
Samsung M471A2K43CB1-CRC 16GB,37.71052632,14,8.4,$60.00*
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Samsung M471A2K43CB1-CRCR 16GB,23,15.9,8.1,NA
Samsung M471A2K43CB1-CTCT 16GB,32,15.9,7.9,NA
Samsung M471A2K43CB1-CTD 16GB,35.90196078,16,11,$30.99*
Samsung M471A2K43CBCBCRC 16GB,23,15.7,8,NA
Samsung M471A2K43DB1-CTD 16GB,33.859375,15.7,10.4,NA
Samsung M471A2K43DB1-CWE 16GB,37,17.7,10.8,NA
Samsung M471A4G43MB1-CTD 32GB,35.70967742,15.7,11.4,NA
Samsung M471A5143DB0-CPB 4GB,37.28571429,13.9,10.3,$43.75*
Samsung M471A5143EB0-CPB 4GB,34,13.1,8.4,$26.77*
Samsung M471A5143EB1-CRC 4GB,95,15.8,7.3,$46.99*
Samsung M471A5143SB1-CRC 4GB,24,14.9,10.6,NA
Samsung M471A5244BB0-CRC 4GB,34,14.6,11,NA
Samsung M471A5244CB0-CRC 4GB,36,14.9,10.9,$23.99*
Samsung M471A5244CB0-CTD 4GB,36.25,16.1,11.1,$15.89*
Samsung M471A5644EB0-CPB 2GB,28,13.2,9.1,NA
Samsung M474A1G43DB0-CPB 8GB,27,9.7,6.8,NA
Samsung M474A1G43EB1-CRC 8GB,22,17.2,13.8,NA
Samsung M474A2K43BB1-CPB 16GB,28,14.3,8.6,NA
Samsung M474A2K43BB1-CRC 16GB,25,16.2,12.8,$159.44*
Samsung M47472K43DB1-CTD 16GB,23,15.5,8,NA
Samsung SF4641G8CKHI6DFSDS 8GB,28,15.3,11.6,NA
Samsung SF4721G4CKHH6DFSDS 8GB,31,10.4,5.3,NA
Samsung T471A1K43CB1-CRC 8GB,24,13.8,6.5,NA
Samsung V-GeN D4S4GL30A16TS5 4GB,62,16.7,7,NA
Samsung V-GeN D4S4GL32A8TL 4GB,58,18.5,9.5,NA
Samsung V-GeN D4S8GL24A8 8GB,73,14.1,7.1,NA
Samsung V-GeN D4S8GL26A8TL5 8GB,22,18,12.8,NA
Samsung V-GeN D4S8GL30A8TX5 8GB,23,16.8,11.7,NA
Samsung V-GeN D4S8GL32A8TL 8GB,64,16.8,8.3,NA
Samsung V-GeN D4S16GL26A8TL6 16GB,32,16,13.4,NA
Samsung V-GeN D4S16GL32A8TS 16GB,57,19.1,10.1,NA
SanMax Technologies Inc. SMD4-E16G48ME-26V 16GB,46,14.2,13.6,NA
SanMax Technologies Inc. SMD4-S8G48ME-26V 8GB,85,15.1,8.1,NA
SanMax Technologies Inc. SMD4-U4G26SC-26V 4GB,59,17.3,7.6,NA
SanMax Technologies Inc. SMD4-U4G28HA-21P 4GB,24,15.4,10.6,NA
SanMax Technologies Inc. SMD4-U8G28MA-21P 8GB,27,13,10.4,NA
SanMax Technologies Inc. SMD4-U8G48HA-24RF 8GB,24,16.7,12.1,NA
SanMax Technologies Inc. SMD4-U8G48MA-24R 8GB,71,15.5,8.1,NA
SanMax Technologies Inc. SMD4-U8G48MB-24RX 8GB,27.66666667,17.3,13.1,NA
SanMax Technologies Inc. SMD4-U8G48ME-26V 8GB,22,18.1,13.5,NA
SanMax Technologies Inc. SMD4-U16G48MB-24R 16GB,26,15.3,10.8,NA
SanMax Technologies Inc. SMD4-U16G48MH-26V 16GB,23,18,14,NA
SanMax Technologies Inc. SMD4-U16G48MJ-32AA 16GB,36,16.8,13.4,NA
SanMax Technologies Inc. SMD-8G28HP-21P 8GB,27,13.8,10.3,NA
Shanghai Kuxin Microelectronics Ltd NMSO416E82-2400E 16GB,24,15.6,12.1,NA
Shanghai Kuxin Microelectronics Ltd NMSO480E82-2400 8GB,71,15.5,8.3,NA
Shanghai Kuxin Microelectronics Ltd NMUD416E82-3200 16GB,56,20.1,10.5,NA
Shanghai Kuxin Microelectronics Ltd NMUD416E82-3600 16GB,18,20.4,17.2,NA
Shanghai Kuxin Microelectronics Ltd NMUD440D82-2400E 4GB,31,12.5,9.4,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Shanghai Kuxin Microelectronics Ltd NMUD480E82-2400E 8GB,23,17.2,13,NA
Shanghai Kuxin Microelectronics Ltd NMUD480E82-2666 8GB,22,17.7,12.7,NA
Shanghai Kuxin Microelectronics Ltd NMUD480E82-3000 8GB,19,18.7,14.2,NA
Shanghai Kuxin Microelectronics Ltd NMUD480E82-3200 8GB,18,20.5,16.2,NA
Shanghai Kuxin Microelectronics Ltd NMUD480E82-3600 8GB,18,20.4,18.1,NA
Shanghai Kuxin Microelectronics Ltd NMUD480E86-3000 8GB,18,20.2,16.2,NA
Shanghai Kuxin Microelectronics Ltd NMUD480E86-3200 8GB,19,19.5,15.8,NA
Shenshan (Shenzhen) Electronic KZ26UE5116TZR8 8GB,71,15.6,6.4,NA
Shenzen Recadata Storage Technology  8GB,22,17,10.5,NA
Shenzhen Chuangshifeida Technology DERLER 16GB2666MHz 16GB,86,14.3,8.1,NA
Shenzhen Jinge Information Co. Ltd. BRBP1G48G16C2400 8GB,59,17.2,9.7,NA
Shenzhen Micro Innovation Industry PSD41626D19P1 16GB,23,18.1,15,NA
Shenzhen Xingmem Technology Corp 8ATF51264AZ-2G1A1 4GB,72,15.3,8,NA
Shenzhen Xingmem Technology Corp  16GB,43,14.3,7.8,NA
Shenzhen Xingmem Technology Corp CM4X8GF2133C1XMP 8GB,31,13.5,10.6,NA
Shenzhen Xingmem Technology Corp CM4X8GF2400C1XMP 8GB,66,14.7,7.3,NA
Shenzhen Xingmem Technology Corp CM4X8GF2666C1XMP 8GB,71,14.5,8,NA
Shenzhen Xingmem Technology Corp KRE-D4U2400M/4G 4GB,73,15.1,7.9,NA
Shenzhen Xingmem Technology Corp KRE-D4U2400M/8G 8GB,72,15.3,8,NA
Shenzhen Xingmem Technology Corp M378A1K43BB1-CPB 8GB,74,13.8,7.9,NA
Shenzhen Xingmem Technology Corp S949B2UUH-ITR 8GB,75,14.9,7.1,NA
Silicon Power Computer & Communications SP004GBLFU213N02 4GB,24,13.4,7.5,NA
Silicon Power Computer & Communications SP004GBLFU240N02 4GB,24,15.7,12.1,NA
Silicon Power Computer & Communications SP004GBLFU240W02 4GB,77,15.7,7.9,NA
Silicon Power Computer & Communications SP008GBLFU213B02 8GB,23,13.1,6.4,NA
Silicon Power Computer & Communications SP008GBLFU213N02 8GB,26,13.9,8.3,NA
Silicon Power Computer & Communications SP008GBLFU240B02 8GB,29,16.3,9,NA
Silicon Power Computer & Communications SP008GBLFU266B02 8GB,22,17.9,13.4,NA
Silicon Power Computer & Communications SP008GBSFU240B02 8GB,95,15.1,8,NA
Silicon Power Computer & Communications SP008GXLZU320BSA 8GB,17,21.3,17.4,NA
Silicon Power Computer & Communications SP008GXLZU320BSB 8GB,52,17.8,9.5,NA
Silicon Power Computer & Communications SP016GBLFU240B02 16GB,24,16.3,9.8,NA
Silicon Power Computer & Communications SP016GBLFU266B02 16GB,20,18.7,15.1,NA
Silicon Power Computer & Communications SP016GBSFU266B02 16GB,27,16.9,14.2,NA
Silicon Power Computer & Communications SP016GXLZU320BSA 16GB,40,17.9,12.9,NA
Silicon Power Computer & Communications SP016GXLZU320BSB 16GB,39,17.4,12.8,NA
SK Hynix GKE160SO102408-2400 16GB,32.33333333,15.8,10.6,NA
SK Hynix GKE160SO102408-3000 16GB,25,18.9,15.4,NA
SK Hynix GKE160UD102408-2133 16GB,78,13.1,6.4,NA
SK Hynix GKE160UD102408-2400 16GB,71,15.5,8.9,NA
SK Hynix GKE800SO51208-2133AH 8GB,26,14,8.4,NA
SK Hynix GKE800SO102408-2400 8GB,34.75,13.5,9.3,NA
SK Hynix GKE800UD102408-2133 8GB,23,17.2,12,NA
SK Hynix GKE800UD102408-2400 8GB,32,15.1,10.6,NA
SK Hynix HMA41GR7AFR4N-TF 8GB,52.33333333,9.3,7.7,NA
SK Hynix HMA41GR7AFR4N-UH 8GB,37,10.2,7.2,NA
SK Hynix HMA41GR7AFR8N-TF 8GB,52.8,9.8,8.6,NA
SK Hynix HMA41GR7AFR8N-UH 8GB,32,10.8,7.5,NA
SK Hynix HMA41GR7BJR4N-UH 8GB,29,12.5,9.7,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
SK Hynix HMA41GR7MFR4N-TF 8GB,52.27272727,9.5,7.1,NA
SK Hynix HMA41GR7MFR4N-TFTD 8GB,36,9.1,7.5,NA
SK Hynix HMA41GR7MFR8N-TF 8GB,50.125,10.9,9,NA
SK Hynix HMA41GR7MFR8N-TFT1 8GB,30,10.9,10,NA
SK Hynix HMA41GS6AFR8N-TF 8GB,37.88235294,13.9,9.9,NA
SK Hynix HMA41GU6AFR8N-TF 8GB,34.52631579,15.5,10.9,NA
SK Hynix HMA41GU6MFR8N-TF 8GB,29,12.9,10.7,NA
SK Hynix HMA41GU7AFR8N-TF 8GB,27,14,9.9,NA
SK Hynix HMA42GR7AFR4N-TF 16GB,49,10,8.3,NA
SK Hynix HMA42GR7AFR4N-UH 16GB,32,11,8.2,NA
SK Hynix HMA42GR7MFR4N-TF 16GB,50.4,10.4,8.3,NA
SK Hynix HMA42GR7MFR4N-TFTD 16GB,33,8.9,8.3,NA
SK Hynix HMA81GR7AFR8N-UH 8GB,37,9.9,7.4,NA
SK Hynix HMA81GR7MFR8N-UH 8GB,38,9.3,7.2,NA
SK Hynix HMA81GS6AFR8N-UH 8GB,37.91428571,13.8,9.8,NA
SK Hynix HMA81GS6AFR8N-VK 8GB,32.71428571,15.8,12.3,NA
SK Hynix HMA81GS6CJR8N-UH 8GB,25,14.6,6.8,NA
SK Hynix HMA81GS6CJR8N-VK 8GB,33.90909091,15.9,11.2,NA
SK Hynix HMA81GS6DJR8N-VK 8GB,33.78947368,16.2,12.1,NA
SK Hynix HMA81GS6JJR8N-VK 8GB,32.94594595,16.4,12.3,NA
SK Hynix HMA81GS6MFR8N-UH 8GB,33.66666667,15.7,12,NA
SK Hynix HMA81GU6AFR8N-UH 8GB,33.63636364,16,11.2,NA
SK Hynix HMA81GU6CJR8N-UH 8GB,27,16.4,11.2,NA
SK Hynix HMA81GU6CJR8N-VK 8GB,32.5,16.3,11.3,NA
SK Hynix HMA81GU6DJR8N-VK 8GB,31.18181818,16.6,13.4,NA
SK Hynix HMA81GU6JJR8N-VK 8GB,33.41176471,16.3,11.6,NA
SK Hynix HMA81GU6MFR8N-UH 8GB,32.2,15.8,11,NA
SK Hynix HMA81GU7AFR8N-UH 8GB,25,14.1,9,NA
SK Hynix HMA81GU7CJR8N-VK 8GB,22,15.7,7.6,NA
SK Hynix HMA82GR7AFR8N-UH 16GB,45,9,6.8,NA
SK Hynix HMA82GR7AFR8N-VK 16GB,40,9.1,6.3,NA
SK Hynix HMA82GR7MFR4N-UH 16GB,49.33333333,9.7,7.2,NA
SK Hynix HMA82GR7MFR8N-UH 16GB,40,9.1,7.5,NA
SK Hynix HMA82GR8AMR4N-TF 16GB,37,10.4,7.9,NA
SK Hynix HMA82GS6AFR8N-UH 16GB,36.74358974,14.1,9.2,NA
SK Hynix HMA82GS6AFRFR-UH 16GB,23,14.1,8.2,NA
SK Hynix HMA82GS6CJR8N-UH 16GB,81,12.7,6.5,NA
SK Hynix HMA82GS6CJR8N-V-V 16GB,23,16.2,8.8,NA
SK Hynix HMA82GS6CJR8N-VK 16GB,34.86956522,15.7,9.7,NA
SK Hynix HMA82GS6DJR8N-VK 16GB,36.5,16.3,12.3,NA
SK Hynix HMA82GS6JJR8N-VK 16GB,33.825,15.7,10.8,NA
SK Hynix HMA82GS6MFR8N-TF 16GB,36.35714286,14.2,9.7,NA
SK Hynix HMA82GS7AFR8N-UH 16GB,28,13.7,10.4,NA
SK Hynix HMA82GU6AFR8N-TF 16GB,24,16.4,11.8,NA
SK Hynix HMA82GU6AFR8N-UH 16GB,30.5,15.4,9.6,NA
SK Hynix HMA82GU6CJR8N-VK 16GB,32,16.6,13.1,NA
SK Hynix HMA82GU6DJR8N-VK 16GB,31,16.8,14.5,NA
SK Hynix HMA82GU6JJR8N-VK 16GB,30.66666667,16.9,12.3,NA
SK Hynix HMA82GU6MFR8N-TF 16GB,32.875,13.5,7.2,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
SK Hynix HMA82GU7AFR8N-UH 16GB,32,13.2,9,NA
SK Hynix HMA82GU7MFR8N-TF 16GB,24,13.7,6.2,NA
SK Hynix HMA84GL7AFR4N-UH 32GB,34,10.8,8.3,NA
SK Hynix HMA84GL7AMR4N-TF 32GB,38,8.6,7.7,NA
SK Hynix HMA84GL7AMR4N-UH 32GB,30,12,8.2,NA
SK Hynix HMA84GL7MMR4N-TF 32GB,62.66666667,7.7,6.2,NA
SK Hynix HMA84GR7AFR4N-UH 32GB,52,10.8,6.5,NA
SK Hynix HMA84GR7AFR4N-VK 32GB,35,10.3,8.4,NA
SK Hynix HMA84GR7JJR4N-VK 32GB,32,10.8,8.3,NA
SK Hynix HMA84GR7MFR4N-TF 32GB,42,8.7,7.1,NA
SK Hynix HMA84GR7MFR4N-UH 32GB,36,9.8,7.2,NA
SK Hynix HMA425S6AFR6N-UH 2GB,86,13.5,6.3,NA
SK Hynix HMA425S6BJR6N-UH 2GB,101,14.2,7,NA
SK Hynix HMA451R7AFR8N-TF 4GB,33,9.6,8.8,NA
SK Hynix HMA451R7AFR8N-UH 4GB,56.66666667,8.8,6.6,NA
SK Hynix HMA451R7MFR8N-TF 4GB,46.4,10.9,8.9,NA
SK Hynix HMA451R7MFR8N-TFTD 4GB,40,9.3,7.3,NA
SK Hynix HMA451S6AFR8N-TF 4GB,35.1,14.5,10.8,NA
SK Hynix HMA451U6AFR8N-TF 4GB,36,14.5,10.1,NA
SK Hynix HMA451U6MFR8N-TF 4GB,29,12.4,9.8,NA
SK Hynix HMA451U7AFR8N-TF 4GB,29,13.2,8.9,NA
SK Hynix HMA451U7MFR8N-TF 4GB,32,11.1,9.2,NA
SK Hynix HMA851S6AFR6N-UH 4GB,32.83333333,15.3,11.2,NA
SK Hynix HMA851S6CJR6N-UH 4GB,100,15.2,8.1,NA
SK Hynix HMA851S6CJR6N-VK 4GB,33.71428571,15.6,11,NA
SK Hynix HMA851S6DJR6N-VK 4GB,28,17.4,12.2,NA
SK Hynix HMA851S6JJR6N-VK 4GB,33.36363636,16.7,11.9,NA
SK Hynix HMA851U6AFR6N-UH 4GB,35.25,14.3,10.1,NA
SK Hynix HMA851U6CJR6N-UH 4GB,26,16.8,12.3,NA
SK Hynix HMA851U6CJR6N-VK 4GB,24,16.9,11.6,NA
SK Hynix HMA851U6JJR6N-VK 4GB,23,16.4,11.5,NA
SK Hynix HMAA4GS6MJR8N-VK 32GB,27,16,11.3,NA
SK Hynix HMAA4GU6AJR8N-VK 32GB,23,17.9,14.8,NA
SK Hynix MMA82GS6CJR8N-VK 16GB,23,16.4,8.8,NA
SK Hynix V-GeN D4H4GL26A8TL5 4GB,58,17.7,9.3,NA
SK Hynix V-GeN D4H4GL26A8TL 4GB,68,16.2,8.1,NA
SK Hynix V-GeN D4H4GL30A8TX5 4GB,73,15.8,8.4,NA
SK Hynix V-GeN D4H8GL26A8TX5 8GB,21,17.7,13.3,NA
Smart Modular SF4641G8CK8I6GKSEG 8GB,26,16.7,11.3,NA
Smart Modular SF4641G8CK8I8GKSBG 8GB,25,16.1,10.8,NA
Smart Modular SF4641G8CK8I8HLSBG 8GB,23,16.5,9.7,NA
Smart Modular SF4641G8CK8IEHLSBG 8GB,33.125,15.2,10.2,NA
Smart Modular SF4641G8CK8IWGKSEG 8GB,25,15.1,10.3,NA
Smart Modular SF4641G8CKHI6DFSDS 8GB,35.4,15.1,11.6,NA
Smart Modular SF4641G8CKHI6DFSEG 8GB,32,16.9,13.2,NA
Smart Modular SF4641G8CKHIWDFSEG 8GB,28,14.9,11,NA
Smart Modular SF4642G8CK8I8HLSBG 16GB,23,18.4,14.9,NA
Smart Modular SF4642G8CK8IEHLSBG 16GB,29.3,15.8,9.1,NA
Smart Modular SF4721G8CKHH6DFSDS 8GB,34,10,6.2,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Smart Modular SF4722G4CKHH6DFSDS 16GB,32,9.2,9,NA
Smart Modular SF464128CK8I6GKSEG 4GB,28,17.1,12.9,NA
Smart Modular SF464128CKHI6DFSEG 4GB,28,15.3,11.4,NA
Smart Modular SF464128CKHIWDFSEG 4GB,27,14.3,10.8,NA
Smart Modular SMS4TDC3C0K0446SCG 4GB,25,14.7,11.8,NA
Smart Modular SMU4TDC3C0K0464SCG 4GB,22,18.1,12.3,NA
Solarflare Communications CT16G4DFD824A.C16FBR 16GB,26,14.3,8.2,NA
SpecTek Incorporated 16G2666CL19 16GB,22,16.8,14.8,NA
SpecTek Incorporated 16G 2666 CL 19 16GB,75,12.7,6.6,NA
Super Talent F21UB8GS 8GB,22,14,7.2,NA
Super Talent F24EA8GS 8GB,92,11.6,9.7,$88.76*
Super Talent F24EB8GS 8GB,31.33333333,16.2,12.4,$127.34*
Super Talent F24SB8GH 8GB,22,16,8.4,NA
Super Talent F24UB16GV 16GB,24,16,13,NA
Super Talent F26UB16GH 16GB,29,8.7,6.5,$102.42*
Super Talent F3200UA8G 8GB,58,18.9,9.2,NA
Team Group Inc.  16GB,29,15.3,13.3,NA
Team Group Inc. DDR4 2666 8GB,28,13,10.4,NA
Team Group Inc. DDR4 2800 8GB,27,14.6,11,NA
Team Group Inc. DDR4 3000 4GB,22,17.1,13.5,NA
Team Group Inc. DDR4 3600 8GB,64,17,8.8,NA
Team Group Inc. Team-Elite-2133 4GB,26,14.3,10.9,NA
Team Group Inc. Team-Elite-2400 4GB,25,14.7,11.1,NA
Team Group Inc. TEAMGROUP-D4-3600 4GB,17,21.7,16.6,NA
Team Group Inc. TEAMGROUP-D4-3733 8GB,19,20,16.4,NA
Team Group Inc. TEAMGROUP-D4-3866 4GB,17,21.6,18.6,NA
Team Group Inc. TEAMGROUP-ED4-2400 16GB,85,13.2,9.2,NA
Team Group Inc. TEAMGROUP-Ind-2666 8GB,24,15.9,12.4,NA
Team Group Inc. TEAMGROUP-lnd-2133 8GB,26,12.2,6.1,NA
Team Group Inc. TEAMGROUP-SD4-2133 8GB,27,13.8,10.3,NA
Team Group Inc. TEAMGROUP-SD4-2400 16GB,32.6,16.5,12.5,NA
Team Group Inc. TEAMGROUP-SD4-2666 16GB,35.66666667,15.9,12.4,NA
Team Group Inc. TEAMGROUP-UD4-2133 8GB,24,15,9.6,NA
Team Group Inc. TEAMGROUP-UD4-2400 8GB,28.68421053,17.2,12,NA
Team Group Inc. TEAMGROUP-UD4-2666 8GB,30.18181818,17.3,12.7,NA
Team Group Inc. TEAMGROUP-UD4-2800 8GB,22,17.5,12.7,NA
Team Group Inc. TEAMGROUP-UD4-2933 8GB,61,17.4,8.8,NA
Team Group Inc. TEAMGROUP-UD4-3000 8GB,29.625,17.4,12.9,NA
Team Group Inc. TEAMGROUP-UD4-3200 8GB,26.8,18.7,14.6,NA
Team Group Inc. TEAMGROUP-UD4-3600 8GB,24.44444444,19.4,15.6,NA
Team Group Inc. TEAMGROUP-UD4-3733 8GB,21,18.4,14,NA
Team Group Inc. TEAMGROUP-UD4-3866 8GB,19,18.5,15.4,NA
Team Group Inc. TEAMGROUP-UD4-4000 4GB,23.5,19.6,16.1,NA
Team Group Inc. TEAMGROUP-UD4-4133 8GB,23,20.3,16.7,NA
Team Group Inc. TEAMGROUP-UD4-4500 8GB,22,17.4,14.1,NA
Team Group Inc. TEANGROUP-UD4-2400 8GB,23,17.1,13.5,NA
Teclast TLD416G26A30 16GB,36,15.9,13.1,NA
Teikon TMA41GU6AFR8N-TFSC 8GB,30,17.5,12.9,NA
Teikon TMA81GS6AFR8N-UHSC 8GB,33.66666667,12.9,7,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Teikon TMA81GU6AFR8N-UHSC 8GB,23,16.8,12.5,NA
Teikon TMA451S6AFR8N-TFSC 4GB,31,14.6,11.5,NA
Teikon TMA851S6AFR6N-UHHC 4GB,30,13.5,6.6,NA
Teikon TMA851S6CJR6N-VKSC 4GB,27,17,12.2,NA
Teikon TMA851U6AFR6N-UHHC 4GB,32,11.9,8.7,NA
Teikon TMA851U6CJR6N-VKSC 4GB,62,16.1,6,NA
Terabyte Co Ltd RCX2-16G3000R 8GB,20,19.5,15.8,NA
Terabyte Co Ltd RCX2-16G3600A 8GB,26,13.2,14.4,NA
Thermaltake Technology Co Ltd R009D408GX2-3200C16A 8GB,27.14285714,18.9,14.5,NA
Thermaltake Technology Co Ltd R009D408GX2-3600C18B 8GB,18,20.6,18.5,NA
Thermaltake Technology Co Ltd R009D408GX2-4400C19A 8GB,18,19.6,20.1,NA
Thermaltake Technology Co Ltd R019D408GX2-3200C16A 8GB,20,19.9,16.3,NA
Thermaltake Technology Co Ltd R022D408GX2-3600C18A 8GB,31,17.9,11.3,NA
Transcend Information AQD-D4U4GN21-SG 4GB,23,16.6,12.2,NA
Transcend Information AQD-SD4U4GN21-SG 4GB,24,13.6,6.3,NA
Transcend Information AQD-SD4U8GE21-SG 8GB,24,14.2,7.3,NA
Transcend Information AQD-SD4U16GN21-SE 16GB,27,13.5,11.9,NA
Transcend Information JM2400HLB-8G 8GB,23,16.1,11.5,NA
Transcend Information JM2400HSB-8G 8GB,27,13.9,8.8,NA
Transcend Information JM2666HLB-8G 8GB,23,17.7,13.9,NA
Transcend Information JM2666HLB-16G 16GB,63,14.4,11.7,NA
Transcend Information JM2666HSB-8G 8GB,28,14.4,10.5,NA
Transcend Information JM2666HSB-16G 16GB,27,17.7,15,NA
Transcend Information TS1GLH64V1H 8GB,26,14.5,9.9,NA
Transcend Information TS1GLH64V4B 8GB,22,17.4,12.8,NA
Transcend Information TS1GLH64V4H 8GB,23,17.3,13.8,NA
Transcend Information TS1GLH72V1H 8GB,31,11.8,8.5,NA
Transcend Information TS1GSH64V1H 8GB,27,14.2,9.8,NA
Transcend Information TS1GSH64V4B 8GB,27,12.8,8.2,NA
Transcend Information TS2GLH64V1B 16GB,26,14.7,10.1,NA
Transcend Information TS2GLH64V6B 16GB,22,17.9,14.5,NA
